customer_id,order_date,order_id,total_price
1622,31-07-2024,11913,1171.13
1680,31-07-2024,6673,1961.28
1746,31-07-2024,10204,1012
2322,31-07-2024,3186,3794.16
2350,31-07-2024,3502,7144.56
2593,31-07-2024,7109,1014.3
2648,31-07-2024,9971,2145.45
2865,31-07-2024,10141,7894.72
2929,31-07-2024,7310,1199.61
3004,31-07-2024,639,5169.12
3098,31-07-2024,1322,3332.84
3121,31-07-2024,13141,1301.62
3174,31-07-2024,10244,1668.35
3981,31-07-2024,11511,118.74
4127,31-07-2024,8050,3964.73
4134,31-07-2024,11117,3991.08
4215,31-07-2024,4674,3413.06
4301,31-07-2024,14650,296.91
4965,31-07-2024,12403,3787.05
5376,31-07-2024,4473,2680.86
5446,31-07-2024,13771,8508.69
5499,31-07-2024,10361,807.1
5532,31-07-2024,1640,308.36
5574,31-07-2024,1467,4203.3
5650,31-07-2024,5115,6864.03
5851,31-07-2024,8382,4686.42
5876,31-07-2024,11940,2894.18
6005,31-07-2024,10183,4460.2
6909,31-07-2024,88,4359.63
6964,31-07-2024,10766,3948
7202,31-07-2024,6072,3785.84
7271,31-07-2024,5033,3998.68
7786,31-07-2024,2515,1017.65
7801,31-07-2024,13835,1986.75
8145,31-07-2024,6312,279.44
8194,31-07-2024,1202,1464.92
8347,31-07-2024,1234,3291.61
9209,31-07-2024,12341,4650.85
9332,31-07-2024,7416,142.65
9484,31-07-2024,11831,1170.63
9521,31-07-2024,2850,5705.76
9603,31-07-2024,5332,219.24
9684,31-07-2024,2162,2933.01
9801,31-07-2024,7847,1116.94
9855,31-07-2024,12775,8848.7
9989,31-07-2024,2530,534.37
656,01-08-2024,5473,230.13
912,01-08-2024,53,3143.43
1403,01-08-2024,59,1784.16
1551,01-08-2024,5531,1108.37
1960,01-08-2024,12214,1970.6
1970,01-08-2024,10387,3931.37
2069,01-08-2024,12510,3686.15
2193,01-08-2024,13024,3151.56
2261,01-08-2024,2647,1356.35
2446,01-08-2024,7398,2803.98
3350,01-08-2024,2648,1228.12
3366,01-08-2024,2753,7979.1
3601,01-08-2024,3837,687.09
4281,01-08-2024,9781,5353.36
4435,01-08-2024,3044,1102.14
4963,01-08-2024,427,1238.18
5044,01-08-2024,2510,262.39
5053,01-08-2024,13337,7715.7
5291,01-08-2024,4279,1260.78
5326,01-08-2024,14804,412.37
5367,01-08-2024,6742,1651.48
5739,01-08-2024,4370,6657.35
5789,01-08-2024,355,2348.16
5999,01-08-2024,10479,2000.15
6629,01-08-2024,3546,771.98
6813,01-08-2024,3866,3808.48
6834,01-08-2024,4869,3114.18
6932,01-08-2024,13170,4905.4
6975,01-08-2024,7899,8333.5
7434,01-08-2024,14730,4821.39
8113,01-08-2024,14943,6005.28
8853,01-08-2024,7035,623.25
8970,01-08-2024,6787,9940
9023,01-08-2024,1573,1163.55
9047,01-08-2024,1130,1362.5
9179,01-08-2024,12573,9852.4
9206,01-08-2024,4150,1276.44
9666,01-08-2024,7018,5996.16
370,02-08-2024,184,5606.96
740,02-08-2024,12917,4646.88
907,02-08-2024,10680,268.45
980,02-08-2024,6706,5121.24
1150,02-08-2024,14652,1620.85
1150,02-08-2024,2064,1971.78
1163,02-08-2024,10576,2509.86
1462,02-08-2024,7996,864.81
2128,02-08-2024,7698,4568.88
2360,02-08-2024,7940,9126.42
3416,02-08-2024,5218,4924.96
3475,02-08-2024,11785,3094.08
3572,02-08-2024,8705,2827.2
3862,02-08-2024,13392,9769.9
4425,02-08-2024,14032,445.84
4796,02-08-2024,13641,5858.58
5194,02-08-2024,6948,3523.8
5618,02-08-2024,215,8028.58
5712,02-08-2024,13846,6683.25
6139,02-08-2024,2075,1827.36
6166,02-08-2024,1006,1384.99
6293,02-08-2024,8397,1002.1
6326,02-08-2024,7298,1039.72
6597,02-08-2024,14425,5774.51
7606,02-08-2024,7918,4145.13
7782,02-08-2024,3533,2478.07
8256,02-08-2024,5071,3705.12
8390,02-08-2024,65,2026.35
9029,02-08-2024,10605,2986.98
9218,02-08-2024,11736,2377.45
9949,02-08-2024,11480,4805.05
366,03-08-2024,5427,2528.76
369,03-08-2024,4211,948.36
542,03-08-2024,14688,533.1
559,03-08-2024,9177,3048.12
575,03-08-2024,5505,7834.4
749,03-08-2024,5730,7843.5
833,03-08-2024,5922,2150.54
846,03-08-2024,8879,537.6
1014,03-08-2024,6039,2127.24
1535,03-08-2024,12314,6756.64
1667,03-08-2024,12029,2239.92
1910,03-08-2024,353,917.64
1944,03-08-2024,8040,7525.5
2093,03-08-2024,1852,3232.52
2973,03-08-2024,7697,4760.91
3003,03-08-2024,9762,480.96
3826,03-08-2024,6373,6080.02
3996,03-08-2024,422,3860.08
4018,03-08-2024,5475,6617.52
4074,03-08-2024,14915,985.67
4428,03-08-2024,12667,3766.7
4896,03-08-2024,14087,2494.8
5503,03-08-2024,5970,92.79
5937,03-08-2024,5474,3225.78
6040,03-08-2024,1148,4486.47
6177,03-08-2024,12520,3194.34
6187,03-08-2024,4251,2825.84
6284,03-08-2024,2502,491.28
6609,03-08-2024,6538,7051.23
6708,03-08-2024,413,5703.39
6718,03-08-2024,11334,1176.84
6783,03-08-2024,2805,3900.36
7602,03-08-2024,13758,4513.1
7954,03-08-2024,10502,3201.68
7981,03-08-2024,11167,495.67
9139,03-08-2024,2268,1760.24
9175,03-08-2024,4054,3280.88
9524,03-08-2024,4722,2497.86
9597,03-08-2024,5140,3343.83
9771,03-08-2024,11353,2591.92
9862,03-08-2024,9118,4517.28
90,04-08-2024,7965,1205.44
142,04-08-2024,6328,914.92
303,04-08-2024,2869,1990.41
321,04-08-2024,12428,93.88
686,04-08-2024,11563,1699.25
1014,04-08-2024,11757,192.72
1136,04-08-2024,9266,3264.9
1254,04-08-2024,9174,443.09
1307,04-08-2024,7729,4518.25
1406,04-08-2024,2037,4124.72
1472,04-08-2024,6226,3063.68
2339,04-08-2024,7598,1636.02
2632,04-08-2024,32,6712.66
3058,04-08-2024,2927,1023.14
3153,04-08-2024,8009,1455.39
4081,04-08-2024,4684,4028.45
4389,04-08-2024,14573,5388.18
4751,04-08-2024,7358,7426.7
5147,04-08-2024,11368,3700.2
5237,04-08-2024,8987,5205
5465,04-08-2024,10542,2633.4
5909,04-08-2024,9656,8715.9
6026,04-08-2024,3691,504.3
6072,04-08-2024,9526,50.56
7030,04-08-2024,10493,3466.44
7207,04-08-2024,1503,6773.52
7759,04-08-2024,4013,2244.72
8265,04-08-2024,6648,4893.3
8465,04-08-2024,13247,1918.76
8548,04-08-2024,5903,5224.03
8559,04-08-2024,4189,2128.93
9105,04-08-2024,3976,6212.85
9352,04-08-2024,3836,5525.34
9599,04-08-2024,3266,3429.3
9889,04-08-2024,7201,945.91
101,05-08-2024,12445,4975.74
178,05-08-2024,5457,8196.7
202,05-08-2024,4744,1527.09
334,05-08-2024,11538,948.74
412,05-08-2024,6214,538.52
569,05-08-2024,9940,1156.71
628,05-08-2024,12443,4867.98
814,05-08-2024,6746,1022.31
889,05-08-2024,4186,2261.21
918,05-08-2024,14624,332.66
1881,05-08-2024,8990,1198.17
2117,05-08-2024,11352,4975.65
2264,05-08-2024,14224,433.53
2287,05-08-2024,9674,5354.34
2835,05-08-2024,707,734.37
3251,05-08-2024,6335,2874.93
3325,05-08-2024,9147,4817.44
3523,05-08-2024,7315,1573.1
3562,05-08-2024,7517,2599.45
3661,05-08-2024,5165,7013.43
3797,05-08-2024,9393,2926.4
4071,05-08-2024,9009,870.4
4086,05-08-2024,3036,329.99
4215,05-08-2024,10166,1808.45
4336,05-08-2024,4743,3016.05
4515,05-08-2024,12966,8159.76
4540,05-08-2024,13562,8565.1
4738,05-08-2024,5330,2904.2
5473,05-08-2024,454,4192.08
6160,05-08-2024,5734,6103.4
6344,05-08-2024,9499,2742.69
6388,05-08-2024,2982,2742.8
6815,05-08-2024,4017,3191.88
7520,05-08-2024,148,2965.68
7775,05-08-2024,5556,4288.25
7786,05-08-2024,11437,1044.88
7836,05-08-2024,6040,4263.84
8040,05-08-2024,7423,6065.1
8098,05-08-2024,945,1613.38
8189,05-08-2024,9868,2116.8
8353,05-08-2024,9464,3710
8721,05-08-2024,5945,3762.75
9014,05-08-2024,2761,7390
9088,05-08-2024,9654,2925.03
9740,05-08-2024,1824,5142.9
9855,05-08-2024,9533,2533.72
9941,05-08-2024,182,386.36
332,06-08-2024,4290,1786.66
430,06-08-2024,12149,299.52
625,06-08-2024,62,1399.83
985,06-08-2024,13897,5101.44
1548,06-08-2024,5583,4303.28
1631,06-08-2024,1946,5615.1
1775,06-08-2024,2575,5490.9
1825,06-08-2024,4858,2763.85
2319,06-08-2024,3184,998.04
2707,06-08-2024,4449,7927.6
2743,06-08-2024,13,8723.61
3608,06-08-2024,1569,4276.6
3666,06-08-2024,11442,7770.88
3692,06-08-2024,3090,1659.63
3820,06-08-2024,2097,6104.25
3878,06-08-2024,6370,549.3
4001,06-08-2024,1789,2902.04
4067,06-08-2024,12390,3898.37
4371,06-08-2024,3216,1439.58
4381,06-08-2024,12646,1199.7
4688,06-08-2024,5972,1859.12
5277,06-08-2024,7271,814.45
5465,06-08-2024,4816,1829.64
5498,06-08-2024,12566,2581.92
5502,06-08-2024,336,1320.75
5523,06-08-2024,11650,3114.52
6287,06-08-2024,8485,993.72
6739,06-08-2024,3850,8795.5
6866,06-08-2024,12900,1952.4
7046,06-08-2024,14369,2280.34
7560,06-08-2024,6210,7315.74
7768,06-08-2024,3738,3064.18
7842,06-08-2024,332,1996.96
7946,06-08-2024,11196,1397.55
8127,06-08-2024,2787,817.66
8961,06-08-2024,3701,3692.85
9058,06-08-2024,13556,774.14
9716,06-08-2024,424,5348.7
9912,06-08-2024,2439,9493.5
97,07-08-2024,14551,3486.88
121,07-08-2024,5483,1670.06
335,07-08-2024,6381,6961.5
497,07-08-2024,9517,3289.84
731,07-08-2024,2644,1091.38
1634,07-08-2024,7643,2694.32
2210,07-08-2024,11703,961.36
2444,07-08-2024,5987,3014.84
2493,07-08-2024,12823,2284.08
2739,07-08-2024,13390,1641.12
3357,07-08-2024,9013,561.05
3582,07-08-2024,2879,406.64
4317,07-08-2024,9563,3572.24
4532,07-08-2024,10423,265.98
4595,07-08-2024,12892,151.34
4651,07-08-2024,10590,1699.92
4934,07-08-2024,6595,582.24
5096,07-08-2024,14329,382.2
5239,07-08-2024,12743,3646.9
5646,07-08-2024,5973,3701.6
6033,07-08-2024,5693,2037.28
6123,07-08-2024,11801,3275.34
6508,07-08-2024,2149,2426.85
6515,07-08-2024,4913,1099.74
6816,07-08-2024,13583,5772.09
6892,07-08-2024,449,3158.55
7063,07-08-2024,5838,5829.84
7065,07-08-2024,9883,4325.7
7103,07-08-2024,5548,1162.9
7211,07-08-2024,3849,1558.05
7564,07-08-2024,8717,1849.15
7572,07-08-2024,4434,1042
7637,07-08-2024,14395,5175.68
7666,07-08-2024,2370,800.56
7864,07-08-2024,1049,2760.67
7883,07-08-2024,3844,2824.5
8675,07-08-2024,11365,1414.14
8854,07-08-2024,10045,4114.53
8889,07-08-2024,7142,4381.5
9122,07-08-2024,2527,2576.28
9144,07-08-2024,7450,325.64
9167,07-08-2024,3890,2027.46
9316,07-08-2024,5396,2563.04
9531,07-08-2024,8384,1253.1
69,08-08-2024,3303,3629.12
275,08-08-2024,5720,6873.2
296,08-08-2024,10369,1034.2
503,08-08-2024,9697,5917.94
676,08-08-2024,14246,3164.67
979,08-08-2024,8175,2939.55
1005,08-08-2024,3651,821.86
1335,08-08-2024,10951,8498.9
1602,08-08-2024,14399,370.59
1603,08-08-2024,7210,1664.6
1788,08-08-2024,3083,2662.24
2039,08-08-2024,85,1744.15
2077,08-08-2024,7977,1988.44
2276,08-08-2024,655,2791.04
2305,08-08-2024,14000,1466.42
2816,08-08-2024,4027,2603.75
3166,08-08-2024,4295,6532.82
3520,08-08-2024,2934,5524.2
3571,08-08-2024,4900,3028.32
3916,08-08-2024,1688,7350.72
4539,08-08-2024,10829,1125.68
4789,08-08-2024,887,2005.18
5003,08-08-2024,13136,2211.54
5010,08-08-2024,9128,7249.14
5172,08-08-2024,4156,1927.12
5231,08-08-2024,6287,7404.21
5586,08-08-2024,10670,2144.97
5745,08-08-2024,7750,6167.64
6040,08-08-2024,13898,465.66
6288,08-08-2024,11768,4977.84
6525,08-08-2024,4847,1767.3
6554,08-08-2024,12930,1504.52
6690,08-08-2024,9777,2348
6726,08-08-2024,14365,1909.54
6825,08-08-2024,4071,2859.65
7760,08-08-2024,10639,7955.6
7922,08-08-2024,8476,8078.4
8929,08-08-2024,12625,1225
8962,08-08-2024,12388,1036.55
9029,08-08-2024,4892,808.68
9948,08-08-2024,12095,3961.51
9958,08-08-2024,8255,191.78
264,09-08-2024,6859,4150.8
279,09-08-2024,597,2801.44
653,09-08-2024,6900,1508.42
1627,09-08-2024,13327,4289.53
1776,09-08-2024,7973,1662.66
1834,09-08-2024,61,257.8
1850,09-08-2024,5006,3776.92
2861,09-08-2024,443,5607.48
3040,09-08-2024,6005,2273.43
3092,09-08-2024,6024,1449.65
3302,09-08-2024,652,798.81
4013,09-08-2024,1302,1196.64
4258,09-08-2024,1342,3528.54
4787,09-08-2024,13864,583.32
5555,09-08-2024,3250,312.48
5799,09-08-2024,13816,1410.63
6189,09-08-2024,13252,452.42
6331,09-08-2024,2687,796.26
6454,09-08-2024,9231,4138.2
6515,09-08-2024,10714,4081.01
6579,09-08-2024,6264,8244.9
6590,09-08-2024,12123,1171.83
6938,09-08-2024,12745,1937.34
7086,09-08-2024,6907,4337.82
7100,09-08-2024,13011,1482.96
7158,09-08-2024,6132,1109.14
7452,09-08-2024,17,598.64
7693,09-08-2024,14391,437.78
8247,09-08-2024,3128,3318.65
8702,09-08-2024,14496,7092.81
8792,09-08-2024,12276,5746.62
8987,09-08-2024,6062,2152.08
9145,09-08-2024,7828,1561.1
9499,09-08-2024,13727,1586.2
9567,09-08-2024,7625,3306.42
9773,09-08-2024,8054,1084.75
908,10-08-2024,978,2728.35
972,10-08-2024,13187,2808.58
1026,10-08-2024,12162,1705.29
1080,10-08-2024,239,824.89
1322,10-08-2024,7062,2484.42
1564,10-08-2024,4427,7342.3
1777,10-08-2024,9396,8178.75
1820,10-08-2024,12908,2868.84
1986,10-08-2024,14066,1078.48
2451,10-08-2024,12320,791.38
3049,10-08-2024,1962,276.82
3114,10-08-2024,2285,84.28
3146,10-08-2024,3992,3425
3165,10-08-2024,1434,4845.55
3217,10-08-2024,5087,2992.98
3330,10-08-2024,7492,5368.77
3689,10-08-2024,13241,3326.9
3826,10-08-2024,10715,1987.86
5601,10-08-2024,10453,828.5
6121,10-08-2024,1586,5939.4
6211,10-08-2024,175,9825.56
6356,10-08-2024,6705,337.03
6658,10-08-2024,1385,4221.97
6824,10-08-2024,12115,842.96
6875,10-08-2024,7237,149.22
6944,10-08-2024,250,1716.7
7095,10-08-2024,11421,2401.64
7177,10-08-2024,6732,3714.27
8153,10-08-2024,8774,191.94
8451,10-08-2024,14451,929.64
8841,10-08-2024,9130,5113.32
9510,10-08-2024,7612,463
9580,10-08-2024,13821,3666.66
9665,10-08-2024,2271,3364.32
306,11-08-2024,8219,6576.1
328,11-08-2024,12151,1279.8
391,11-08-2024,6425,2004.48
730,11-08-2024,7430,6007.74
755,11-08-2024,8678,978.36
770,11-08-2024,569,1267.42
791,11-08-2024,8979,8492.12
806,11-08-2024,13523,312.48
1096,11-08-2024,10114,488.36
1169,11-08-2024,2909,464.11
1796,11-08-2024,13531,893.59
1885,11-08-2024,11482,553.28
2241,11-08-2024,13249,3809.64
2419,11-08-2024,4073,8669.6
2810,11-08-2024,11555,567.36
2975,11-08-2024,9155,3476.56
3197,11-08-2024,1108,940.86
3553,11-08-2024,10503,1356.12
3606,11-08-2024,9903,2833
3668,11-08-2024,508,1500.17
3791,11-08-2024,1164,4801.38
3890,11-08-2024,8840,3362.7
3904,11-08-2024,5584,1896.84
4102,11-08-2024,2318,4833.72
4382,11-08-2024,691,5284.8
4417,11-08-2024,5076,7528.8
4527,11-08-2024,2923,319.05
4817,11-08-2024,13198,5658.7
4905,11-08-2024,10248,1734.68
5102,11-08-2024,460,819.88
5225,11-08-2024,11213,9395.4
5680,11-08-2024,6487,867.24
5717,11-08-2024,13413,1682.59
6012,11-08-2024,13975,447.5
6061,11-08-2024,12851,893.28
6267,11-08-2024,1040,3826.55
6425,11-08-2024,4206,1806.56
6449,11-08-2024,5272,5502.64
6568,11-08-2024,7749,840.78
6960,11-08-2024,3967,888.28
7762,11-08-2024,11299,2252.52
8212,11-08-2024,8816,4973.02
8323,11-08-2024,5603,1281.4
8625,11-08-2024,9803,737.05
8708,11-08-2024,212,197.14
8719,11-08-2024,4708,2219.35
8986,11-08-2024,12645,4475.31
9559,11-08-2024,4935,5425.74
1216,12-08-2024,4541,3792
1600,12-08-2024,6838,3842.58
1800,12-08-2024,14231,922.9
2509,12-08-2024,5788,1743.06
2932,12-08-2024,6296,3769.29
3115,12-08-2024,6920,274.84
3328,12-08-2024,14076,4014.64
4087,12-08-2024,9399,693.05
4451,12-08-2024,7161,1275.8
4686,12-08-2024,6749,385.25
5058,12-08-2024,13820,7973.3
5838,12-08-2024,14474,828.74
6758,12-08-2024,3146,876.82
6877,12-08-2024,289,2300.4
7090,12-08-2024,10501,7922.89
7677,12-08-2024,5461,4059.01
8438,12-08-2024,13111,3025.68
8658,12-08-2024,8474,4977.49
8758,12-08-2024,6967,358.25
8758,12-08-2024,13279,2667.5
8890,12-08-2024,9947,830.1
9204,12-08-2024,2947,2793.14
9321,12-08-2024,5214,4022.36
9623,12-08-2024,12550,3481.56
9791,12-08-2024,12822,1538.7
9793,12-08-2024,712,3960.35
441,13-08-2024,13182,272.32
1329,13-08-2024,11216,1800.96
1683,13-08-2024,3439,3916.12
1740,13-08-2024,13714,2824.12
2010,13-08-2024,7448,7678.88
2048,13-08-2024,9684,2057.4
2377,13-08-2024,644,3714.32
2466,13-08-2024,830,1704.45
2562,13-08-2024,103,1184.19
2980,13-08-2024,6674,5598.93
3339,13-08-2024,7638,1342.16
3607,13-08-2024,4735,1008.02
3876,13-08-2024,3515,4012.35
3983,13-08-2024,1488,8483.1
3994,13-08-2024,741,3441.84
4162,13-08-2024,1487,389.28
4186,13-08-2024,656,3854.91
4340,13-08-2024,4576,1407.64
4956,13-08-2024,11882,1386.18
5011,13-08-2024,6107,4435.02
5036,13-08-2024,9483,6583.97
5209,13-08-2024,11279,1495.9
5314,13-08-2024,2810,3439.27
5590,13-08-2024,3552,4862.88
5608,13-08-2024,11020,2307.42
5707,13-08-2024,13548,7758.2
5711,13-08-2024,14001,421.04
5820,13-08-2024,2727,5782.5
6088,13-08-2024,7193,4033.75
6407,13-08-2024,6250,379.01
6597,13-08-2024,5771,3849.41
6864,13-08-2024,6686,3053.28
6948,13-08-2024,7650,6316.4
7103,13-08-2024,11154,3674.28
7227,13-08-2024,4768,675.9
7501,13-08-2024,13153,3587.4
7673,13-08-2024,10307,4301.19
7871,13-08-2024,14958,578.27
8181,13-08-2024,3079,1960.82
8239,13-08-2024,10152,5650.11
8260,13-08-2024,1245,3389.32
8365,13-08-2024,8750,6023.68
8476,13-08-2024,10492,1096.92
8770,13-08-2024,12868,1269.2
8844,13-08-2024,2579,4833.6
8885,13-08-2024,6246,3983.68
9120,13-08-2024,1642,2308.4
9313,13-08-2024,2170,2117.85
120,14-08-2024,4340,5530.84
492,14-08-2024,13096,2895.84
933,14-08-2024,1949,4259.1
1089,14-08-2024,7482,3559.52
1148,14-08-2024,2859,1171.87
1739,14-08-2024,5178,2436.21
1783,14-08-2024,5108,3665.2
1840,14-08-2024,12373,103.92
1967,14-08-2024,13728,5822.91
2633,14-08-2024,3977,5117.98
2702,14-08-2024,14749,613.05
3024,14-08-2024,10227,5662.88
3228,14-08-2024,6765,7038.8
3411,14-08-2024,13047,1712.97
3518,14-08-2024,2857,213.86
4015,14-08-2024,7881,2883.52
4296,14-08-2024,10940,3929.04
4571,14-08-2024,13680,6119.61
4964,14-08-2024,6559,6645.16
5122,14-08-2024,11169,4793
5564,14-08-2024,1194,564.47
5592,14-08-2024,13083,2170.3
6269,14-08-2024,1621,1563.61
6400,14-08-2024,9543,2701.35
6822,14-08-2024,10614,2847.92
6914,14-08-2024,2161,8226.1
7479,14-08-2024,9477,4974.31
7580,14-08-2024,14799,2099.04
7943,14-08-2024,12677,748.51
8007,14-08-2024,14084,939.78
8722,14-08-2024,3286,2878.8
8768,14-08-2024,2967,2882.22
8957,14-08-2024,3673,1574.94
9016,14-08-2024,14132,6378.07
9275,14-08-2024,2992,3194.94
9570,14-08-2024,7048,265.44
9767,14-08-2024,13303,7175.09
9857,14-08-2024,4765,3026.5
398,15-08-2024,11062,1569.05
472,15-08-2024,11469,1941.96
626,15-08-2024,14475,3711.76
866,15-08-2024,2643,1060.04
1127,15-08-2024,3180,6255.98
1625,15-08-2024,186,612.24
1682,15-08-2024,10716,3334.92
1703,15-08-2024,6766,1525.8
2037,15-08-2024,8756,103.29
2438,15-08-2024,6696,1237.95
2728,15-08-2024,13026,4441.32
3005,15-08-2024,7480,800.16
3818,15-08-2024,5747,214.87
4125,15-08-2024,10901,2052.8
4721,15-08-2024,13929,2440.01
4881,15-08-2024,3018,3549.84
4983,15-08-2024,1372,2948.8
5743,15-08-2024,7135,1508.34
6039,15-08-2024,4099,6147
6230,15-08-2024,12503,911.4
6247,15-08-2024,12838,6933.92
6409,15-08-2024,10117,733.04
6555,15-08-2024,14296,1539.64
6848,15-08-2024,2539,6728.6
6995,15-08-2024,10700,2194.65
7193,15-08-2024,3746,1487.1
7252,15-08-2024,13134,863.04
7932,15-08-2024,10616,1032.29
8090,15-08-2024,12332,500.98
8332,15-08-2024,13839,2452.22
8615,15-08-2024,4047,1213.24
8940,15-08-2024,4416,1505.22
9115,15-08-2024,8006,701.04
9305,15-08-2024,8572,2721.92
9523,15-08-2024,12053,695.98
9528,15-08-2024,4962,149.09
9943,15-08-2024,9169,4723.02
191,16-08-2024,6497,823.07
207,16-08-2024,163,281.22
271,16-08-2024,969,2664
886,16-08-2024,5265,1253.54
1129,16-08-2024,6028,2712.32
1181,16-08-2024,5607,1446
1767,16-08-2024,11376,1681.54
2146,16-08-2024,6025,1188.53
2391,16-08-2024,10531,4150.55
2570,16-08-2024,5366,2109.88
2630,16-08-2024,14627,2523.23
2968,16-08-2024,1187,4160.2
3108,16-08-2024,1972,5452.98
3209,16-08-2024,9378,3516.39
3569,16-08-2024,8851,1060.08
3630,16-08-2024,4610,3406.72
3880,16-08-2024,6935,3585.96
3901,16-08-2024,6372,1663.62
3918,16-08-2024,8578,4489.31
4037,16-08-2024,5892,8386.1
4166,16-08-2024,2609,4021
5546,16-08-2024,6175,1446.66
6348,16-08-2024,349,2491.86
7160,16-08-2024,5069,7629.12
7475,16-08-2024,9191,355
7585,16-08-2024,8423,2856.46
8428,16-08-2024,4354,5042.3
9069,16-08-2024,12842,1108.8
9357,16-08-2024,13263,1501.36
9394,16-08-2024,6184,950.72
9464,16-08-2024,14999,2436.56
9509,16-08-2024,11498,5731.68
9864,16-08-2024,8598,5801.62
954,17-08-2024,7115,5489.76
1027,17-08-2024,1815,8855.94
1215,17-08-2024,6222,1032.96
2057,17-08-2024,8605,4984.96
2206,17-08-2024,8685,2270.87
3913,17-08-2024,5215,752.25
4009,17-08-2024,13973,5196.59
4525,17-08-2024,2131,2947.95
4554,17-08-2024,8061,3854.16
4918,17-08-2024,2807,604.44
5026,17-08-2024,13191,632.48
5492,17-08-2024,11236,3161.89
5715,17-08-2024,8282,818.68
6038,17-08-2024,8574,9210
6171,17-08-2024,11221,5798.22
6172,17-08-2024,11552,5997.6
6562,17-08-2024,6279,3445.95
6614,17-08-2024,12068,2856.99
6691,17-08-2024,3518,3178.17
6901,17-08-2024,10133,167.17
6915,17-08-2024,14305,3951.6
6923,17-08-2024,1217,6393.1
7036,17-08-2024,12224,6953.19
7486,17-08-2024,5862,155.07
8065,17-08-2024,4591,3694.2
8653,17-08-2024,4300,1391.95
9006,17-08-2024,13910,3298.69
9023,17-08-2024,11501,1331.64
9149,17-08-2024,4555,5759.87
9759,17-08-2024,8044,3004.02
21,18-08-2024,10751,431
27,18-08-2024,2121,663.22
91,18-08-2024,12541,497.94
259,18-08-2024,10147,5043.3
566,18-08-2024,12630,411.3
898,18-08-2024,7516,912.86
1107,18-08-2024,10010,2296.86
1741,18-08-2024,5368,3251
2490,18-08-2024,7411,826.62
2553,18-08-2024,13803,354.2
2609,18-08-2024,4318,2415.2
2828,18-08-2024,3696,8007.42
2912,18-08-2024,5557,2055.24
2921,18-08-2024,1253,1434.5
3414,18-08-2024,6830,2173.84
3610,18-08-2024,2759,7939.83
3863,18-08-2024,3317,2324.49
3913,18-08-2024,13699,2331.12
3995,18-08-2024,5011,1729.56
4230,18-08-2024,7456,2691.2
4998,18-08-2024,207,4982.64
5102,18-08-2024,14514,6982.08
5168,18-08-2024,8208,6569.9
5290,18-08-2024,13450,3854.9
5370,18-08-2024,399,1038.34
5513,18-08-2024,5159,6600.48
5908,18-08-2024,11544,2675.94
6229,18-08-2024,12956,444.27
6298,18-08-2024,7363,1609.79
6334,18-08-2024,10486,1404.15
6378,18-08-2024,4254,2999.36
7408,18-08-2024,531,1979.52
7489,18-08-2024,13075,4261.15
7581,18-08-2024,6627,2792.97
7594,18-08-2024,7664,860.94
7628,18-08-2024,14696,1359.18
7841,18-08-2024,8483,3496.36
8228,18-08-2024,14098,2422.86
8328,18-08-2024,55,5636.94
8606,18-08-2024,3508,1071.08
8654,18-08-2024,4264,2775.68
8843,18-08-2024,9124,1871.31
8877,18-08-2024,3125,4912.74
9628,18-08-2024,13336,9302.6
9712,18-08-2024,14668,4301.3
9739,18-08-2024,13049,380.17
9836,18-08-2024,4014,343.69
12,19-08-2024,10924,4979.97
86,19-08-2024,7528,462.82
195,19-08-2024,5203,7132.41
207,19-08-2024,11670,1945.94
436,19-08-2024,890,2699.12
1138,19-08-2024,11111,2578.57
1580,19-08-2024,14370,7302.42
1734,19-08-2024,4680,5577.74
2188,19-08-2024,3938,1645.89
2371,19-08-2024,46,561.24
2672,19-08-2024,1895,525.43
3117,19-08-2024,4296,5170.73
3536,19-08-2024,13078,4584.97
3638,19-08-2024,4457,4512.2
3943,19-08-2024,2462,776.86
4061,19-08-2024,11337,2579.93
4083,19-08-2024,14789,7732.44
4302,19-08-2024,3600,333.3
5407,19-08-2024,8043,777.2
5726,19-08-2024,6734,3142.76
6538,19-08-2024,2313,4909.7
7199,19-08-2024,6183,8243.9
7343,19-08-2024,12219,2169.05
7439,19-08-2024,6873,1696.5
7609,19-08-2024,9467,2106.12
7797,19-08-2024,11444,1310.96
7825,19-08-2024,11284,972.4
8016,19-08-2024,3735,455.77
8049,19-08-2024,7409,892.67
8142,19-08-2024,8593,245.82
8230,19-08-2024,4358,223.55
8464,19-08-2024,12217,4996.36
9072,19-08-2024,14865,2331.96
9362,19-08-2024,13808,2084.8
9673,19-08-2024,6013,5352.78
9787,19-08-2024,919,593.89
9891,19-08-2024,14510,3512.32
36,20-08-2024,11790,5376.4
288,20-08-2024,2612,759.94
367,20-08-2024,6581,741.99
443,20-08-2024,95,4322.6
769,20-08-2024,3424,2301.66
1237,20-08-2024,1803,2519.55
1287,20-08-2024,14445,7344
1718,20-08-2024,1761,1560.64
1943,20-08-2024,6154,2693.43
2084,20-08-2024,511,5850.99
2600,20-08-2024,14714,7505.04
2681,20-08-2024,5944,427.3
2849,20-08-2024,8314,464.98
3313,20-08-2024,3969,2351.76
3841,20-08-2024,71,7204
3854,20-08-2024,13663,1362.36
3923,20-08-2024,1931,1608.63
4132,20-08-2024,6653,3805.72
4159,20-08-2024,5710,624.58
4221,20-08-2024,1306,1464.5
