order_id,payment_id,payment_method,transaction_status,amount
1022,1022,Credit Card,Completed,778.95
2854,2854,Credit Card,Completed,778.95
6656,6656,Credit Card,Completed,779.22
8469,8469,Credit Card,Completed,779.22
3345,3345,Credit Card,Completed,779.31
1101,1101,Credit Card,Completed,779.49
7473,7473,Credit Card,Completed,779.49
6930,6930,Credit Card,Completed,779.58
10761,10761,Credit Card,Completed,779.58
2331,2331,Credit Card,Completed,779.67
1352,1352,Credit Card,Completed,779.76
5064,5064,Credit Card,Completed,779.76
7795,7795,Credit Card,Completed,779.76
4161,4161,Credit Card,Completed,779.85
1696,1696,Credit Card,Completed,779.94
6317,6317,Credit Card,Completed,779.94
11747,11747,Credit Card,Completed,780.12
7379,7379,Credit Card,Completed,780.3
1094,1094,Credit Card,Completed,780.39
10239,10239,Credit Card,Completed,780.39
10533,10533,Credit Card,Completed,780.48
3266,3266,Credit Card,Completed,780.66
1173,1173,Credit Card,Completed,780.75
2623,2623,Credit Card,Completed,780.75
10554,10554,Credit Card,Completed,780.84
4205,4205,Credit Card,Completed,780.93
2278,2278,Credit Card,Completed,781.02
2948,2948,Credit Card,Completed,781.02
7229,7229,Credit Card,Completed,781.29
2980,2980,Credit Card,Completed,781.38
6013,6013,Credit Card,Completed,781.38
4954,4954,Credit Card,Completed,781.47
2213,2213,Credit Card,Completed,781.56
2285,2285,Credit Card,Completed,781.56
5818,5818,Credit Card,Completed,781.65
7013,7013,Credit Card,Completed,781.65
11931,11931,Credit Card,Completed,781.83
4528,4528,Credit Card,Completed,781.92
6091,6091,Credit Card,Completed,781.92
6392,6392,Credit Card,Completed,782.01
5926,5926,Credit Card,Completed,782.1
6691,6691,Credit Card,Completed,782.28
4036,4036,Credit Card,Completed,782.55
7010,7010,Credit Card,Completed,782.64
1042,1042,Credit Card,Completed,782.73
3681,3681,Credit Card,Completed,782.82
9893,9893,Credit Card,Completed,782.82
11843,11843,Credit Card,Completed,783.09
7854,7854,Credit Card,Completed,783.27
11041,11041,Credit Card,Completed,783.27
2256,2256,Credit Card,Completed,783.45
4599,4599,Credit Card,Completed,783.54
4567,4567,Credit Card,Completed,783.63
1949,1949,Credit Card,Completed,783.72
10360,10360,Credit Card,Completed,783.72
1016,1016,Credit Card,Completed,783.81
6342,6342,Credit Card,Completed,783.99
2596,2596,Credit Card,Completed,784.08
9698,9698,Credit Card,Completed,784.17
5975,5975,Credit Card,Completed,784.26
4946,4946,Credit Card,Completed,784.44
3710,3710,Credit Card,Completed,784.53
10433,10433,Credit Card,Completed,784.53
5971,5971,Credit Card,Completed,784.62
11304,11304,Credit Card,Completed,784.8
5462,5462,Credit Card,Completed,784.89
2959,2959,Credit Card,Completed,784.98
7288,7288,Credit Card,Completed,784.98
11087,11087,Credit Card,Completed,785.07
1553,1553,Credit Card,Completed,785.25
10785,10785,Credit Card,Completed,785.25
1272,1272,Credit Card,Completed,785.34
1471,1471,Credit Card,Completed,785.34
11174,11174,Credit Card,Completed,785.34
1374,1374,Credit Card,Completed,785.43
1372,1372,Credit Card,Completed,785.52
2093,2093,Credit Card,Completed,785.52
7109,7109,Credit Card,Completed,785.52
7001,7001,Credit Card,Completed,785.61
2249,2249,Credit Card,Completed,785.7
5595,5595,Credit Card,Completed,785.79
5599,5599,Credit Card,Completed,785.79
7059,7059,Credit Card,Completed,785.88
10651,10651,Credit Card,Completed,785.88
3691,3691,Credit Card,Completed,785.97
6829,6829,Credit Card,Completed,785.97
2169,2169,Credit Card,Completed,786.06
3290,3290,Credit Card,Completed,786.06
7739,7739,Credit Card,Completed,786.06
10149,10149,Credit Card,Completed,786.06
10032,10032,Credit Card,Completed,786.33
10799,10799,Credit Card,Completed,786.33
4519,4519,Credit Card,Completed,786.42
8124,8124,Credit Card,Completed,786.42
11522,11522,Credit Card,Completed,786.42
8056,8056,Credit Card,Completed,786.51
10493,10493,Credit Card,Completed,786.51
2929,2929,Credit Card,Completed,786.6
11894,11894,Credit Card,Completed,786.69
7556,7556,Credit Card,Completed,786.96
2261,2261,Credit Card,Completed,787.14
3126,3126,Credit Card,Completed,787.32
11018,11018,Credit Card,Completed,787.41
5325,5325,Credit Card,Completed,787.59
9805,9805,Credit Card,Completed,787.59
6188,6188,Credit Card,Completed,787.68
10015,10015,Credit Card,Completed,787.68
4360,4360,Credit Card,Completed,787.86
7524,7524,Credit Card,Completed,788.04
7745,7745,Credit Card,Completed,788.13
5426,5426,Credit Card,Completed,788.31
2124,2124,Credit Card,Completed,788.4
8303,8303,Credit Card,Completed,788.4
3047,3047,Credit Card,Completed,788.49
4242,4242,Credit Card,Completed,788.49
6664,6664,Credit Card,Completed,788.94
7928,7928,Credit Card,Completed,788.94
5585,5585,Credit Card,Completed,789.03
8115,8115,Credit Card,Completed,789.03
1556,1556,Credit Card,Completed,789.12
3613,3613,Credit Card,Completed,789.21
5224,5224,Credit Card,Completed,789.3
4703,4703,Credit Card,Completed,789.39
8860,8860,Credit Card,Completed,789.84
1467,1467,Credit Card,Completed,789.93
8314,8314,Credit Card,Completed,789.93
8951,8951,Credit Card,Completed,789.93
3283,3283,Credit Card,Completed,790.02
6077,6077,Credit Card,Completed,790.02
4365,4365,Credit Card,Completed,790.11
11660,11660,Credit Card,Completed,790.11
7472,7472,Credit Card,Completed,790.29
3800,3800,Credit Card,Completed,790.38
3391,3391,Credit Card,Completed,790.56
9886,9886,Credit Card,Completed,790.56
11461,11461,Credit Card,Completed,790.74
9030,9030,Credit Card,Completed,790.83
10559,10559,Credit Card,Completed,791.01
1125,1125,Credit Card,Completed,791.19
10621,10621,Credit Card,Completed,791.19
6671,6671,Credit Card,Completed,791.28
9028,9028,Credit Card,Completed,791.28
2569,2569,Credit Card,Completed,791.37
5801,5801,Credit Card,Completed,791.37
9000,9000,Credit Card,Completed,791.37
4237,4237,Credit Card,Completed,791.46
4674,4674,Credit Card,Completed,791.46
8323,8323,Credit Card,Completed,791.46
3827,3827,Credit Card,Completed,791.91
5002,5002,Credit Card,Completed,791.91
6366,6366,Credit Card,Completed,791.91
1540,1540,Credit Card,Completed,792
3650,3650,Credit Card,Completed,792
8975,8975,Credit Card,Completed,792
2480,2480,Credit Card,Completed,792.27
3708,3708,Credit Card,Completed,792.27
3819,3819,Credit Card,Completed,792.36
10050,10050,Credit Card,Completed,792.99
7818,7818,Credit Card,Completed,793.17
8070,8070,Credit Card,Completed,793.17
2729,2729,Credit Card,Completed,793.35
4698,4698,Credit Card,Completed,793.35
4707,4707,Credit Card,Completed,793.44
1205,1205,Credit Card,Completed,793.53
1847,1847,Credit Card,Completed,793.53
2405,2405,Credit Card,Completed,793.62
5601,5601,Credit Card,Completed,793.62
5781,5781,Credit Card,Completed,793.62
3770,3770,Credit Card,Completed,793.71
6693,6693,Credit Card,Completed,793.8
4888,4888,Credit Card,Completed,793.89
5698,5698,Credit Card,Completed,793.98
7941,7941,Credit Card,Completed,794.34
10101,10101,Credit Card,Completed,794.34
11539,11539,Credit Card,Completed,794.52
9263,9263,Credit Card,Completed,794.7
1937,1937,Credit Card,Completed,794.79
8198,8198,Credit Card,Completed,794.79
5603,5603,Credit Card,Completed,794.97
8116,8116,Credit Card,Completed,795.06
7263,7263,Credit Card,Completed,795.33
11850,11850,Credit Card,Completed,795.42
10250,10250,Credit Card,Completed,795.51
6433,6433,Credit Card,Completed,795.6
6122,6122,Credit Card,Completed,795.87
10506,10506,Credit Card,Completed,795.87
7939,7939,Credit Card,Completed,795.96
9754,9754,Credit Card,Completed,796.05
2460,2460,Credit Card,Completed,796.23
6615,6615,Credit Card,Completed,796.32
3473,3473,Credit Card,Completed,796.41
4666,4666,Credit Card,Completed,796.41
8850,8850,Credit Card,Completed,796.41
2685,2685,Credit Card,Completed,796.5
3045,3045,Credit Card,Completed,796.5
2858,2858,Credit Card,Completed,796.59
8313,8313,Credit Card,Completed,796.68
2625,2625,Credit Card,Completed,796.77
3939,3939,Credit Card,Completed,796.86
5904,5904,Credit Card,Completed,797.04
10943,10943,Credit Card,Completed,797.04
2862,2862,Credit Card,Completed,797.22
7839,7839,Credit Card,Completed,797.49
2733,2733,Credit Card,Completed,797.67
3402,3402,Credit Card,Completed,797.76
10862,10862,Credit Card,Completed,797.94
4186,4186,Credit Card,Completed,798.21
5561,5561,Credit Card,Completed,798.21
5602,5602,Credit Card,Completed,798.3
6201,6201,Credit Card,Completed,798.3
8676,8676,Credit Card,Completed,798.3
8974,8974,Credit Card,Completed,798.75
9562,9562,Credit Card,Completed,798.75
8216,8216,Credit Card,Completed,798.84
10004,10004,Credit Card,Completed,798.84
2173,2173,Credit Card,Completed,798.93
4349,4349,Credit Card,Completed,798.93
11424,11424,Credit Card,Completed,798.93
2068,2068,Credit Card,Completed,799.2
11340,11340,Credit Card,Completed,799.2
4894,4894,Credit Card,Completed,799.29
10901,10901,Credit Card,Completed,799.29
10659,10659,Credit Card,Completed,799.38
2392,2392,Credit Card,Completed,799.47
1324,1324,Credit Card,Completed,799.56
2397,2397,Credit Card,Completed,799.65
11333,11333,Credit Card,Completed,799.65
11790,11790,Credit Card,Completed,799.74
3672,3672,Credit Card,Completed,799.83
6383,6383,Credit Card,Completed,799.83
3715,3715,Credit Card,Completed,799.92
11980,11980,Credit Card,Completed,799.92
4413,4413,Credit Card,Completed,800.01
5326,5326,Credit Card,Completed,800.1
6530,6530,Credit Card,Completed,800.1
11500,11500,Credit Card,Completed,800.1
10196,10196,Credit Card,Completed,800.19
10462,10462,Credit Card,Completed,800.19
1232,1232,Credit Card,Completed,800.28
1763,1763,Credit Card,Completed,800.28
9029,9029,Credit Card,Completed,800.28
9055,9055,Credit Card,Completed,800.37
4194,4194,Credit Card,Completed,800.46
10236,10236,Credit Card,Completed,800.46
2027,2027,Credit Card,Completed,800.55
7794,7794,Credit Card,Completed,800.64
4912,4912,Credit Card,Completed,800.82
7924,7924,Credit Card,Completed,800.82
8888,8888,Credit Card,Completed,800.82
1652,1652,Credit Card,Completed,800.91
5815,5815,Credit Card,Completed,800.91
4357,4357,Credit Card,Completed,801
11341,11341,Credit Card,Completed,801.09
3116,3116,Credit Card,Completed,801.27
9249,9249,Credit Card,Completed,801.27
8251,8251,Credit Card,Completed,801.36
3701,3701,Credit Card,Completed,801.45
2533,2533,Credit Card,Completed,801.54
11089,11089,Credit Card,Completed,801.54
10609,10609,Credit Card,Completed,801.63
4810,4810,Credit Card,Completed,801.99
8035,8035,Credit Card,Completed,801.99
3999,3999,Credit Card,Completed,802.35
4963,4963,Credit Card,Completed,802.35
2525,2525,Credit Card,Completed,802.53
6401,6401,Credit Card,Completed,802.62
10708,10708,Credit Card,Completed,802.62
1818,1818,Credit Card,Completed,802.71
8440,8440,Credit Card,Completed,802.71
4072,4072,Credit Card,Completed,802.8
3636,3636,Credit Card,Completed,802.89
11085,11085,Credit Card,Completed,803.16
2529,2529,Credit Card,Completed,803.25
3537,3537,Credit Card,Completed,803.25
8963,8963,Credit Card,Completed,803.43
10470,10470,Credit Card,Completed,803.43
3541,3541,Credit Card,Completed,803.52
9006,9006,Credit Card,Completed,803.61
3407,3407,Credit Card,Completed,803.7
11441,11441,Credit Card,Completed,803.7
3597,3597,Credit Card,Completed,803.88
4049,4049,Credit Card,Completed,803.88
10273,10273,Credit Card,Completed,803.97
3872,3872,Credit Card,Completed,804.06
8429,8429,Credit Card,Completed,804.15
2287,2287,Credit Card,Completed,804.24
9967,9967,Credit Card,Completed,804.33
4262,4262,Credit Card,Completed,804.51
4962,4962,Credit Card,Completed,804.51
7164,7164,Credit Card,Completed,804.51
5549,5549,Credit Card,Completed,804.69
7070,7070,Credit Card,Completed,804.96
9092,9092,Credit Card,Completed,804.96
8751,8751,Credit Card,Completed,805.05
10987,10987,Credit Card,Completed,805.05
3478,3478,Credit Card,Completed,805.14
6649,6649,Credit Card,Completed,805.23
8266,8266,Credit Card,Completed,805.41
3811,3811,Credit Card,Completed,805.59
4150,4150,Credit Card,Completed,805.59
1602,1602,Credit Card,Completed,805.68
4771,4771,Credit Card,Completed,805.68
5667,5667,Credit Card,Completed,805.68
6888,6888,Credit Card,Completed,805.68
8510,8510,Credit Card,Completed,805.77
10278,10278,Credit Card,Completed,805.95
2345,2345,Credit Card,Completed,806.04
2356,2356,Credit Card,Completed,806.04
7585,7585,Credit Card,Completed,806.04
1503,1503,Credit Card,Completed,806.22
4886,4886,Credit Card,Completed,806.22
1582,1582,Credit Card,Completed,806.4
4336,4336,Credit Card,Completed,806.49
5199,5199,Credit Card,Completed,806.67
4263,4263,Credit Card,Completed,807.03
1247,1247,Credit Card,Completed,807.21
6625,6625,Credit Card,Completed,807.3
9692,9692,Credit Card,Completed,807.3
11669,11669,Credit Card,Completed,807.3
1053,1053,Credit Card,Completed,807.39
1902,1902,Credit Card,Completed,807.48
3144,3144,Credit Card,Completed,807.57
6058,6058,Credit Card,Completed,807.66
10593,10593,Credit Card,Completed,807.66
1131,1131,Credit Card,Completed,807.84
1219,1219,Credit Card,Completed,807.84
1778,1778,Credit Card,Completed,807.93
1890,1890,Credit Card,Completed,808.02
6814,6814,Credit Card,Completed,808.02
1588,1588,Credit Card,Completed,808.11
5624,5624,Credit Card,Completed,808.11
4280,4280,Credit Card,Completed,808.2
8133,8133,Credit Card,Completed,808.2
1776,1776,Credit Card,Completed,808.29
5478,5478,Credit Card,Completed,808.29
7852,7852,Credit Card,Completed,808.38
9118,9118,Credit Card,Completed,808.47
1280,1280,Credit Card,Completed,808.56
2666,2666,Credit Card,Completed,808.56
6404,6404,Credit Card,Completed,808.56
6942,6942,Credit Card,Completed,808.65
7240,7240,Credit Card,Completed,808.65
6149,6149,Credit Card,Completed,808.83
6619,6619,Credit Card,Completed,808.83
9677,9677,Credit Card,Completed,808.83
6787,6787,Credit Card,Completed,808.92
4829,4829,Credit Card,Completed,809.1
1583,1583,Credit Card,Completed,809.19
5664,5664,Credit Card,Completed,809.19
7199,7199,Credit Card,Completed,809.19
9147,9147,Credit Card,Completed,809.46
10212,10212,Credit Card,Completed,809.46
3876,3876,Credit Card,Completed,809.64
3877,3877,Credit Card,Completed,809.73
3954,3954,Credit Card,Completed,809.73
8663,8663,Credit Card,Completed,809.91
1207,1207,Credit Card,Completed,810
10429,10429,Credit Card,Completed,900
10558,10558,Credit Card,Completed,900.1
5098,5098,Credit Card,Completed,900.2
7142,7142,Credit Card,Completed,900.3
10505,10505,Credit Card,Completed,900.3
9038,9038,Credit Card,Completed,900.4
10297,10297,Credit Card,Completed,900.4
10802,10802,Credit Card,Completed,900.5
6758,6758,Credit Card,Completed,900.6
9345,9345,Credit Card,Completed,900.6
5608,5608,Credit Card,Completed,900.9
2962,2962,Credit Card,Completed,901.2
4025,4025,Credit Card,Completed,901.2
2571,2571,Credit Card,Completed,901.3
3154,3154,Credit Card,Completed,901.3
5555,5555,Credit Card,Completed,901.3
2775,2775,Credit Card,Completed,901.6
3551,3551,Credit Card,Completed,901.7
7708,7708,Credit Card,Completed,901.9
10692,10692,Credit Card,Completed,901.9
11922,11922,Credit Card,Completed,901.9
2327,2327,Credit Card,Completed,902
2700,2700,Credit Card,Completed,902.2
2545,2545,Credit Card,Completed,902.3
2280,2280,Credit Card,Completed,902.5
4165,4165,Credit Card,Completed,902.7
6687,6687,Credit Card,Completed,902.7
7669,7669,Credit Card,Completed,902.7
9058,9058,Credit Card,Completed,902.8
2793,2793,Credit Card,Completed,902.9
8350,8350,Credit Card,Completed,902.9
8374,8374,Credit Card,Completed,903
11889,11889,Credit Card,Completed,903
4970,4970,Credit Card,Completed,903.1
9486,9486,Credit Card,Completed,903.1
11485,11485,Credit Card,Completed,903.1
3886,3886,Credit Card,Completed,903.2
4190,4190,Credit Card,Completed,903.3
4142,4142,Credit Card,Completed,903.5
1404,1404,Credit Card,Completed,903.6
2019,2019,Credit Card,Completed,903.6
5388,5388,Credit Card,Completed,903.6
5505,5505,Credit Card,Completed,903.6
2450,2450,Credit Card,Completed,903.8
6723,6723,Credit Card,Completed,903.9
9371,9371,Credit Card,Completed,904
2835,2835,Credit Card,Completed,904.2
6535,6535,Credit Card,Completed,904.2
1822,1822,Credit Card,Completed,904.3
4439,4439,Credit Card,Completed,904.4
4809,4809,Credit Card,Completed,904.6
1980,1980,Credit Card,Completed,905
2102,2102,Credit Card,Completed,905
6618,6618,Credit Card,Completed,905
7231,7231,Credit Card,Completed,905
5062,5062,Credit Card,Completed,905.1
3785,3785,Credit Card,Completed,905.4
5655,5655,Credit Card,Completed,905.6
1616,1616,Credit Card,Completed,905.7
3926,3926,Credit Card,Completed,905.7
8395,8395,Credit Card,Completed,905.7
5264,5264,Credit Card,Completed,905.8
7000,7000,Credit Card,Completed,905.9
8137,8137,Credit Card,Completed,905.9
8173,8173,Credit Card,Completed,906
5280,5280,Credit Card,Completed,906.2
4639,4639,Credit Card,Completed,906.3
2013,2013,Credit Card,Completed,906.4
4285,4285,Credit Card,Completed,906.6
5168,5168,Credit Card,Completed,906.6
6980,6980,Credit Card,Completed,906.7
10030,10030,Credit Card,Completed,906.7
10252,10252,Credit Card,Completed,906.7
2917,2917,Credit Card,Completed,906.8
2145,2145,Credit Card,Completed,907.3
3475,3475,Credit Card,Completed,907.3
8027,8027,Credit Card,Completed,907.3
1589,1589,Credit Card,Completed,907.4
9173,9173,Credit Card,Completed,907.4
1077,1077,Credit Card,Completed,907.5
5817,5817,Credit Card,Completed,907.5
4325,4325,Credit Card,Completed,907.8
8437,8437,Credit Card,Completed,907.8
10573,10573,Credit Card,Completed,907.8
10881,10881,Credit Card,Completed,907.8
10628,10628,Credit Card,Completed,907.9
4561,4561,Credit Card,Completed,908
4509,4509,Credit Card,Completed,908.2
9184,9184,Credit Card,Completed,908.2
10414,10414,Credit Card,Completed,908.2
8261,8261,Credit Card,Completed,908.3
5054,5054,Credit Card,Completed,908.4
10630,10630,Credit Card,Completed,908.4
4221,4221,Credit Card,Completed,908.5
5830,5830,Credit Card,Completed,908.5
7724,7724,Credit Card,Completed,908.5
7191,7191,Credit Card,Completed,908.6
10237,10237,Credit Card,Completed,908.6
10860,10860,Credit Card,Completed,908.6
11803,11803,Credit Card,Completed,908.6
3729,3729,Credit Card,Completed,908.7
3543,3543,Credit Card,Completed,908.8
5627,5627,Credit Card,Completed,908.8
7605,7605,Credit Card,Completed,908.8
1310,1310,Credit Card,Completed,909
1597,1597,Credit Card,Completed,909
5889,5889,Credit Card,Completed,909
2175,2175,Credit Card,Completed,909.1
5543,5543,Credit Card,Completed,909.1
10019,10019,Credit Card,Completed,909.1
1528,1528,Credit Card,Completed,909.3
2764,2764,Credit Card,Completed,909.3
3441,3441,Credit Card,Completed,909.4
4716,4716,Credit Card,Completed,909.5
2610,2610,Credit Card,Completed,909.6
1658,1658,Credit Card,Completed,909.9
3081,3081,Credit Card,Completed,910.2
5487,5487,Credit Card,Completed,910.2
2134,2134,Credit Card,Completed,910.3
7440,7440,Credit Card,Completed,910.3
6775,6775,Credit Card,Completed,910.4
6916,6916,Credit Card,Completed,910.4
8744,8744,Credit Card,Completed,910.4
1607,1607,Credit Card,Completed,910.6
7734,7734,Credit Card,Completed,910.7
4939,4939,Credit Card,Completed,910.8
11236,11236,Credit Card,Completed,911.2
3858,3858,Credit Card,Completed,911.9
2275,2275,Credit Card,Completed,912
4699,4699,Credit Card,Completed,912.1
5839,5839,Credit Card,Completed,912.2
2886,2886,Credit Card,Completed,912.3
3777,3777,Credit Card,Completed,912.3
6989,6989,Credit Card,Completed,912.3
9128,9128,Credit Card,Completed,912.3
2806,2806,Credit Card,Completed,912.4
6177,6177,Credit Card,Completed,912.4
11476,11476,Credit Card,Completed,912.5
1948,1948,Credit Card,Completed,912.7
4669,4669,Credit Card,Completed,912.7
1870,1870,Credit Card,Completed,912.8
3510,3510,Credit Card,Completed,912.8
10650,10650,Credit Card,Completed,912.9
4906,4906,Credit Card,Completed,913
6114,6114,Credit Card,Completed,913.1
6223,6223,Credit Card,Completed,913.1
7719,7719,Credit Card,Completed,913.1
11538,11538,Credit Card,Completed,913.1
4215,4215,Credit Card,Completed,913.2
2321,2321,Credit Card,Completed,913.4
2428,2428,Credit Card,Completed,913.4
3269,3269,Credit Card,Completed,913.4
7047,7047,Credit Card,Completed,913.4
8591,8591,Credit Card,Completed,913.4
6477,6477,Credit Card,Completed,913.5
6859,6859,Credit Card,Completed,913.5
2080,2080,Credit Card,Completed,913.6
10784,10784,Credit Card,Completed,913.6
4256,4256,Credit Card,Completed,913.7
4938,4938,Credit Card,Completed,913.7
7913,7913,Credit Card,Completed,913.7
3211,3211,Credit Card,Completed,913.8
6044,6044,Credit Card,Completed,914
4489,4489,Credit Card,Completed,914.1
10437,10437,Credit Card,Completed,914.2
10679,10679,Credit Card,Completed,914.3
6133,6133,Credit Card,Completed,914.4
8080,8080,Credit Card,Completed,914.4
6550,6550,Credit Card,Completed,914.5
7236,7236,Credit Card,Completed,914.5
7987,7987,Credit Card,Completed,914.5
8762,8762,Credit Card,Completed,914.5
4137,4137,Credit Card,Completed,914.6
8624,8624,Credit Card,Completed,914.6
2790,2790,Credit Card,Completed,914.7
6050,6050,Credit Card,Completed,914.7
10807,10807,Credit Card,Completed,914.7
11249,11249,Credit Card,Completed,914.8
3651,3651,Credit Card,Completed,914.9
4236,4236,Credit Card,Completed,914.9
9353,9353,Credit Card,Completed,914.9
1433,1433,Credit Card,Completed,915
2629,2629,Credit Card,Completed,915.4
2941,2941,Credit Card,Completed,915.5
3848,3848,Credit Card,Completed,915.5
10677,10677,Credit Card,Completed,915.6
11062,11062,Credit Card,Completed,915.6
2294,2294,Credit Card,Completed,915.7
10944,10944,Credit Card,Completed,915.7
11760,11760,Credit Card,Completed,915.7
9330,9330,Credit Card,Completed,915.8
9433,9433,Credit Card,Completed,915.8
9952,9952,Credit Card,Completed,915.9
7103,7103,Credit Card,Completed,916
7702,7702,Credit Card,Completed,916.1
1765,1765,Credit Card,Completed,916.2
1060,1060,Credit Card,Completed,916.3
9474,9474,Credit Card,Completed,916.3
5314,5314,Credit Card,Completed,916.5
3389,3389,Credit Card,Completed,916.6
4899,4899,Credit Card,Completed,916.6
1566,1566,Credit Card,Completed,916.7
3084,3084,Credit Card,Completed,916.8
8543,8543,Credit Card,Completed,916.9
11826,11826,Credit Card,Completed,916.9
2934,2934,Credit Card,Completed,917
10461,10461,Credit Card,Completed,917
6037,6037,Credit Card,Completed,917.2
11507,11507,Credit Card,Completed,917.2
4913,4913,Credit Card,Completed,917.3
6139,6139,Credit Card,Completed,917.4
7551,7551,Credit Card,Completed,917.4
2677,2677,Credit Card,Completed,917.5
3134,3134,Credit Card,Completed,917.5
7593,7593,Credit Card,Completed,917.6
6134,6134,Credit Card,Completed,917.8
10543,10543,Credit Card,Completed,917.8
2476,2476,Credit Card,Completed,918
1486,1486,Credit Card,Completed,918.1
2774,2774,Credit Card,Completed,918.1
3991,3991,Credit Card,Completed,918.1
1277,1277,Credit Card,Completed,918.2
8795,8795,Credit Card,Completed,918.2
11596,11596,Credit Card,Completed,918.2
6688,6688,Credit Card,Completed,918.3
4420,4420,Credit Card,Completed,918.6
8604,8604,Credit Card,Completed,918.7
2478,2478,Credit Card,Completed,918.8
2430,2430,Credit Card,Completed,918.9
6924,6924,Credit Card,Completed,919
7906,7906,Credit Card,Completed,919
11331,11331,Credit Card,Completed,919
9086,9086,Credit Card,Completed,919.1
2096,2096,Credit Card,Completed,919.2
1879,1879,Credit Card,Completed,919.3
3703,3703,Credit Card,Completed,919.3
5350,5350,Credit Card,Completed,919.3
3564,3564,Credit Card,Completed,919.4
11033,11033,Credit Card,Completed,919.4
6590,6590,Credit Card,Completed,919.5
10465,10465,Credit Card,Completed,919.6
11173,11173,Credit Card,Completed,919.6
11633,11633,Credit Card,Completed,919.7
11316,11316,Credit Card,Completed,919.8
4108,4108,Credit Card,Completed,920
1072,1072,Credit Card,Completed,920.2
4730,4730,Credit Card,Completed,920.2
7894,7894,Credit Card,Completed,920.2
2714,2714,Credit Card,Completed,920.3
10152,10152,Credit Card,Completed,920.3
2990,2990,Credit Card,Completed,920.4
11088,11088,Credit Card,Completed,920.4
2754,2754,Credit Card,Completed,920.5
7921,7921,Credit Card,Completed,920.5
9482,9482,Credit Card,Completed,920.7
3737,3737,Credit Card,Completed,921
4294,4294,Credit Card,Completed,921.1
11595,11595,Credit Card,Completed,921.1
2002,2002,Credit Card,Completed,921.3
1796,1796,Credit Card,Completed,921.5
4303,4303,Credit Card,Completed,921.5
7686,7686,Credit Card,Completed,921.5
11960,11960,Credit Card,Completed,921.5
2877,2877,Credit Card,Completed,921.6
8467,8467,Credit Card,Completed,921.6
8942,8942,Credit Card,Completed,921.6
9919,9919,Credit Card,Completed,921.6
11131,11131,Credit Card,Completed,921.7
7239,7239,Credit Card,Completed,921.8
10925,10925,Credit Card,Completed,922.1
5681,5681,Credit Card,Completed,922.2
8973,8973,Credit Card,Completed,922.2
9712,9712,Credit Card,Completed,922.2
11306,11306,Credit Card,Completed,922.2
9465,9465,Credit Card,Completed,922.3
8084,8084,Credit Card,Completed,922.5
9027,9027,Credit Card,Completed,922.5
5530,5530,Credit Card,Completed,922.6
2003,2003,Credit Card,Completed,922.8
4141,4141,Credit Card,Completed,922.8
8059,8059,Credit Card,Completed,922.8
10814,10814,Credit Card,Completed,922.8
1952,1952,Credit Card,Completed,923
4001,4001,Credit Card,Completed,923.3
8950,8950,Credit Card,Completed,923.3
3083,3083,Credit Card,Completed,923.5
3272,3272,Credit Card,Completed,923.5
10132,10132,Credit Card,Completed,923.7
1299,1299,Credit Card,Completed,923.8
6132,6132,Credit Card,Completed,923.8
10863,10863,Credit Card,Completed,923.8
5338,5338,Credit Card,Completed,924
6208,6208,Credit Card,Completed,924.1
1400,1400,Credit Card,Completed,924.2
10884,10884,Credit Card,Completed,924.2
2417,2417,Credit Card,Completed,924.3
6786,6786,Credit Card,Completed,924.3
9826,9826,Credit Card,Completed,924.4
7831,7831,Credit Card,Completed,924.5
8176,8176,Credit Card,Completed,924.6
10475,10475,Credit Card,Completed,924.6
5424,5424,Credit Card,Completed,924.7
7774,7774,Credit Card,Completed,924.7
1638,1638,Credit Card,Completed,924.8
3726,3726,Credit Card,Completed,924.9
6738,6738,Credit Card,Completed,924.9
9062,9062,Credit Card,Completed,924.9
7578,7578,Credit Card,Completed,925.1
9155,9155,Credit Card,Completed,925.1
9874,9874,Credit Card,Completed,925.1
10347,10347,Credit Card,Completed,925.3
7273,7273,Credit Card,Completed,925.4
10496,10496,Credit Card,Completed,925.8
1989,1989,Credit Card,Completed,925.9
6474,6474,Credit Card,Completed,925.9
8172,8172,Credit Card,Completed,926.1
11865,11865,Credit Card,Completed,926.1
5685,5685,Credit Card,Completed,926.2
6562,6562,Credit Card,Completed,926.2
1250,1250,Credit Card,Completed,926.3
2058,2058,Credit Card,Completed,926.3
2064,2064,Credit Card,Completed,926.4
2298,2298,Credit Card,Completed,926.4
4093,4093,Credit Card,Completed,926.4
5654,5654,Credit Card,Completed,926.4
6232,6232,Credit Card,Completed,926.7
11517,11517,Credit Card,Completed,926.8
6089,6089,Credit Card,Completed,926.9
8246,8246,Credit Card,Completed,926.9
3611,3611,Credit Card,Completed,927
2760,2760,Credit Card,Completed,927.1
1440,1440,Credit Card,Completed,927.2
1988,1988,Credit Card,Completed,927.2
3459,3459,Credit Card,Completed,927.4
5892,5892,Credit Card,Completed,927.6
10773,10773,Credit Card,Completed,927.6
11390,11390,Credit Card,Completed,927.7
2402,2402,Credit Card,Completed,927.8
8515,8515,Credit Card,Completed,927.9
6865,6865,Credit Card,Completed,928
1687,1687,Credit Card,Completed,928.2
1345,1345,Credit Card,Completed,928.3
7790,7790,Credit Card,Completed,928.4
5030,5030,Credit Card,Completed,928.7
8647,8647,Credit Card,Completed,928.8
